,Unnamed: 0,위      치,아파트명,동수,층수,세대수,인구수,사  업 주체별,관리별,건축 연도,관리실 전  화,lat,lng,location
1414,1414,달구벌대로995,성서우방유쉘,5,15,347,1215,민영,위탁,2007,591-1572,35.8538104,128.47538899999998,대구광역시 달서구 송현동
1415,1415,달구벌대로1530,삼정브리티시용산,5,34,767,2685,민영,자치,2013,565-2086,35.8532044,128.52031540000002,대구광역시 달서구 송현동
1416,1416,달구벌대로1748,벽산타워,1,18,91,319,민영,위탁,2005,621-3606,35.8570682,128.5564984,대구광역시 달서구 감삼동
1417,1417,달구벌대로283길 50,용산동 미르젠아파트,1,8,54,189,민영,위탁,2014,561-1220,35.851969,128.5230462,대구광역시 달서구 두류동
1418,1418,달구벌대로301길14-7,용산 모닝빌,1,10,19,67,민영,임의,2002,　,35.850691600000005,128.5324101,대구광역시 달서구 용산동
1419,1419,달구벌대로301길14-13,용산 모닝빌,1,10,19,67,민영,임의,2002,　,35.850835499999995,128.5326789,대구광역시 달서구 용산동
1420,1420,달구벌대로301길14-13,유성 아트빌,1,10,19,67,민영,임의,2002,　,35.850835499999995,128.5326789,대구광역시 달서구 용산동
1421,1421,달구벌대로304길52,감삼청구,2,10,153,536,민영,자치,1995,556-6466,35.847380799999996,128.5328673,대구광역시 달서구 용산동
1422,1422,달구벌대로305길10,하나로 프린스빌,1,9,16,56,민영,임의,2001,523-5996,35.8503862,128.5340078,대구광역시 달서구 감삼동
1423,1423,달구벌대로307길11,DRC오즈,1,11,19,67,민영,임의,2005,　,35.85064379999999,128.5342486,대구광역시 달서구 죽전동
1424,1424,달구벌대로309길5,태영 팰리스,2,10,31,93,민영,임의,2016,　,35.8510052,128.5360656,대구광역시 달서구 죽전동
1425,1425,달구벌대로323길39,청실보성,3,5,135,473,민영,자치,1986,554-2207,35.854350700000005,128.5415386,대구광역시 달서구 죽전동
1426,1426,달구벌대로329길39,감삼우일,1,5,45,158,민영,임의,1981,553-4748,35.8552792,128.5451055,대구광역시 달서구 감삼동
1427,1427,달구벌대로332길78,감삼맨션,2,5,47,165,민영,임의,1981,553-1881,35.8507605,128.5463699,대구광역시 달서구 감삼동
1428,1428,달구벌대로340길30,삼화맨션,3,5,140,490,민영,자치,1981,652-3476,35.8537695,128.55180990000002,대구광역시 달서구 감삼동
1429,1429,달서대로41,대곡역 화성파크드림,4,28,670,2345,민영,위탁,2008,636-4350,35.812917299999995,128.5107446,대구광역시 달서구 두류동
1430,1430,달서대로67,유천동포스코더ㅤㅅㅑㅍ,6,31,764,2674,민영,위탁,2006,641-8100,35.813770700000006,128.5086487,대구광역시 달서구 유천동
1431,1431,달서대로719,신당한화꿈에그린,10,20,833,2916,민영,위탁,2005,592-8525,35.8638119,128.48964840000002,대구광역시 달서구 유천동
1432,1432,상인로105,상인청구,5,14,412,1442,민영,자치,1993,631-4903,35.8157399,128.5455057,대구광역시 달서구 신당동
1433,1433,상인로26길29,원영 아트빌,1,6,12,42,민영,임의,2003,　,35.8177821,128.5463408,대구광역시 달서구 상인동
1434,1434,상인서로3,상인평광,3,15,380,1330,민영,자치,1993,634-5378,35.8116189,128.5463262,대구광역시 달서구 상인동
1435,1435,상인서로39,상인동서,4,15,415,1453,민영,자치,1993,635-5024,35.813643,128.5444003,대구광역시 달서구 상인동
1436,1436,상인서로46,상인서한,5,15,424,1484,민영,자치,1993,636-9081,35.8150527,128.5443922,대구광역시 달서구 상인동
1437,1437,상인서로65,상인우방,3,17,317,1110,민영,자치,1993,637-0133,35.8154748,128.5425316,대구광역시 달서구 상인동
1438,1438,상인서로75,상인보성,3,17,317,1110,민영,위탁,1993,634-7009,35.8163243,128.5414307,대구광역시 달서구 상인동
1439,1439,상인서로76,상인영남화성,6,17,758,2653,민영,자치,1993,637-0971,35.8173008,128.5429645,대구광역시 달서구 상인동
1440,1440,상인서로85,상인현대동방,4,15,440,1540,민영,자치,1993,634-9146,35.8173685,128.5403268,대구광역시 달서구 상인동
1441,1441,상인서로94,동화태왕한양상인타운,7,15,702,2457,민영,자치,1993,637-3009,35.8185393,128.5417335,대구광역시 달서구 상인동
1442,1442,상화로24,대곡동화,2,22,268,938,민영,자치,1995,642-4791,35.8097231,128.5164205,대구광역시 달서구 상인동
1443,1443,상화로35,서한이다음 레이크뷰,8,22,633,1899,민영,　,2015,638-3434,35.8086739,128.5187197,대구광역시 달서구 상인동
1444,1444,상화로65,진천 코오롱,2,19,226,791,민영,위탁,2004,642-3771,35.8085902,128.52100520000002,대구광역시 수성구 상동
1445,1445,상화로86,삼성래미안2차,4,19,317,1110,민영,위탁,2001,644-3335,35.806900299999995,128.5230567, 
1446,1446,상화로90,대곡청구제네스,2,22,275,963,민영,자치,2004,642-6371,35.8070818,128.52442549999998,대구광역시 달서구 대곡동
1447,1447,상화로235,상인푸르지오,6,24,698,2443,민영,자치,2010,636-0548,35.81053729999999,128.53893829999998,대구광역시 달서구 대곡동
1448,1448,상화로277,성진상인아파트,1,6,19,67,민영,임의,1994,　,35.8087149,128.5441155,대구광역시 달서구 상인동
1449,1449,상화로370,장미③,3,15,540,1890,도시 공사,위탁,1993,636-7516,35.8077041,128.5531044,대구광역시 달서구 상인동
1450,1450,상화로371,비둘기ⓛ,8,15,2092,7322,도시 공사,위탁,1993,637-1590,35.8092074,128.5529223,대구광역시 달서구 상인동
1451,1451,상화로373,비둘기②,3,15,732,2562,도시 공사,위탁,1993,637-1590,35.8088907,128.55515079999998,대구광역시 달서구 상인동
1452,1452,상화로380,장미④,4,15,760,2660,도시 공사,위탁,1993,637-5845,35.807634,128.5561788,대구광역시 달서구 상인동
1453,1453,상화로5길23,진천태왕아너스 1단지,3,15,182,637,민영,위탁,2008,290-0424,35.8101148,128.5179689,대구광역시 달서구 상인동
1454,1454,상화로5길24,진천태왕아너스 2단지,2,15,165,578,민영,위탁,2008,290-2020,35.8097951,128.5187436, 
1455,1455,상화로7길31,진천대동,1,14,129,452,민영,위탁,1997,641-9437,35.809511799999996,128.52025659999998, 
1456,1456,상화로8길23,삼성 래미안,8,20,767,2685,민영,자치,2000,641-3318,35.8071325,128.51792959999997,대구광역시 달서구 진천동
1457,1457,상화로8길26,대곡청구,3,22,407,1425,민영,자치,1992,636-4603,35.808412,128.5165371,대구광역시 달서구 대곡동
1458,1458,상화로21길55,제림 하나로,5,19,254,889,민영,위탁,1995,638-2631,35.810418799999994,128.5239517,대구광역시 달서구 대곡동
1459,1459,상화로21길64,월송,3,5,100,350,민영,위탁,1982,632-3244,35.811367100000005,128.5245311,대구광역시 달서구 진천동
1460,1460,상화로58길86,롯데캐슬레이크,8,20,910,3185,민영,위탁,2005,631-0841,35.8054749,128.5488213,대구광역시 달서구 진천동
1461,1461,상화로59길33,상인보라 2차,2,12,56,196,민영,위탁,1996,635-2387,35.809904700000004,128.54549129999998,대구광역시 달서구 도원동
1462,1462,상화북로117,우방청자,9,5,440,1540,민영,자치,1989,632-0672,35.811818599999995,128.53922690000002,대구광역시 달서구 상인동
1463,1463,상화북로137,한양은하,13,5,520,1820,민영,자치,1989,631-1926,35.8119745,128.54142439999998,대구광역시 달서구 상인동
1464,1464,상화북로159,보성산호,7,5,320,1120,민영,자치,1989,633-4134,35.8122946,128.54320479999998,대구광역시 달서구 상인동
1465,1465,상화북로160,세경백조 3차,1,7,180,630,민영,위탁,1994,638-1937,35.8110566,128.5427118,대구광역시 달서구 상인동
1466,1466,상화북로195,성지,2,15,214,749,민영,자치,1994,636-2092,35.8144852,128.5467044,대구광역시 달서구 상인동
1467,1467,상화북로195,한서,2,15,214,749,민영,자치,1994,638-3171,35.8144852,128.5467044,대구광역시 달서구 상인동
1468,1468,상화북로196,상인제림,3,15,435,1523,민영,자치,1993,636-8669,35.8130604,128.5478543,대구광역시 달서구 상인동
1469,1469,상화북로5길39,현대 아파트,1,15,183,641,민영,위탁,1993,636-8243,35.812363299999994,128.5273682,대구광역시 달서구 상인동
1470,1470,새동네로34,보람타운,8,19,918,3213,민영,자치,1997,585-8842,35.851749600000005,128.5192581,대구광역시 달서구 진천동
1471,1471,선원남로77,한샘,6,19,1026,3591,민영,자치,1997,585-3955,35.8581658,128.5085811,대구광역시 달서구 진천동
1472,1472,선원남로99,성서한빛,17,20,1461,5114,주공,위탁,1998,586-1536,35.858196,128.5118664,대구광역시 달서구 진천동
1473,1473,선원남로151,한마음 타운,6,19,996,3486,민영,위탁,1998,586-1724,35.8580055,128.516574,대구광역시 달서구 이곡동
1474,1474,선원남로181,성서5단지,11,20,891,3119,주공,위탁,1997,586-1306,35.8580967,128.51988400000002,대구광역시 달서구 용산동
1475,1475,선원로100,동서서한,7,15,974,3409,민영,자치,1994,581-4885,35.8583974,128.5032348,대구광역시 달서구 용산동
1476,1476,선원로122,성서2차 서한,6,18,714,2499,민영,자치,1997,585-9980,35.85819590000001,128.5057203,대구광역시 달서구 이곡동
1477,1477,선원로137,푸른마을,6,19,672,2352,민영,자치,1997,585-4071,35.8595256,128.5090836,대구광역시 달서구 이곡동
1478,1478,대명천로47길19,본리메트로파크,1,10,16,48,민영,임의,2014,　,35.902168700000004,128.849098,대구광역시 달서구 이곡동
1479,1479,대명천로47길23,굿모닝,1,10,16,48,민영,임의,2014,　,35.902168700000004,128.849098,대구광역시 달서구 본리동
1480,1480,대명천로47길26,에머랄드,1,6,20,20,민영,임의,2015,　,35.902168700000004,128.849098,대구광역시 달서구 본리동
1481,1481,대명천로47길38,태양골든타운,1,9,18,63,민영,임의,2001,521-8867,35.902168700000004,128.849098,대구광역시 달서구 본리동
1482,1482,대명천로47길42,본리 드림뷰,1,11,36,126,민영,임의,2004,　,35.902168700000004,128.849098,대구광역시 달서구 본리동
1483,1483,대명천로47길42,본리 아파트,1,10,19,67,민영,임의,2000,　,35.902168700000004,128.849098,대구광역시 달서구 본리동
1484,1484,대명천로51길59,드림시티,1,8,25,25,민영,임의,2016,　,35.902168700000004,128.849098,대구광역시 달서구 본리동
1485,1485,대명천로51길70,영생,1,5,40,140,민영,임의,1991,553-8659,35.902168700000004,128.849098,대구광역시 달서구 본리동
1486,1486,도원남로40,산새마을,15,20,1302,4557,주공,자치,1996,637-4959,35.803456700000005,128.5340243,대구광역시 달서구 본리동
1487,1487,도원로45,대곡강산타운,14,20,1480,5180,민영,위탁,1997,641-6462,35.8054156,128.53741100000002,대구광역시 달서구 도원동
1488,1488,도원로46,별메마을,18,20,1594,5579,주공,자치,1996,637-4958,35.805681400000005,128.5339949,대구광역시 달서구 도원동
1489,1489,두류6길9,두류보성,2,11,122,427,민영,자치,1999,628-4179,35.857580299999995,128.5663283,대구광역시 달서구 도원동
1490,1490,두류공원로50길23,선빌파크타운,1,13,48,168,민영,임의,2004,　,35.856729200000004,128.5600523,대구광역시 달서구 두류동
1491,1491,두류길8,진성두류타운,1,15,70,245,민영,자치,2004,　,35.860155,128.5738325,대구광역시 달서구 두류동
1492,1492,비슬로2724,대곡한라하우젠트,2,25,298,1043,민영,자치,2005,262-5615,35.8090724,128.51365330000002,대구광역시 달서구 두류동
1493,1493,비슬로2731,대곡역화성타운,3,20,245,858,민영,자치,1996,634-5654,35.8105105,128.5137722,대구광역시 달서구 대곡동
1494,1494,비슬로2734,대곡역화성파크드림위드,5,15,359,1077,민영,위탁,2011,638-0075,35.8090771,128.5125903,대구광역시 달서구 유천동
1495,1495,비슬로538길22,대곡우방,4,20,432,1512,민영,위탁,1994,641-1467,35.806315000000005,128.5092639,대구광역시 달서구 대곡동
1496,1496,비슬로540길14,대곡금강 2차,3,15,286,1001,민영,위탁,1991,631-6407,35.807717600000004,128.5105166,대구광역시 달서구 대곡동
1497,1497,비슬로540길38,대곡금강 1차,3,15,310,1085,민영,위탁,1990,631-6408,35.8070561,128.5109107,대구광역시 달서구 대곡동
1498,1498,비슬로550길38,대곡 이오스,3,20,201,704,민영,자치,2003,643-0019,35.8086275,128.5152605,대구광역시 달서구 대곡동
1499,1499,상원로142,상인자이,7,30,646,2261,민영,위탁,2007,641-7743,35.8210599,128.5303208,대구광역시 달서구 대곡동
1500,1500,상원로143,월성동삼성래미안,7,28,760,2660,민영,위탁,2006,632-6741,35.8202928,128.5286878,대구광역시 달서구 상인동
1501,1501,선원로171,무지개,4,20,574,2009,민영,자치,1997,586-3646,35.8601939,128.5117497,대구광역시 달서구 월성동
1502,1502,선원로241,성서2차 보성,7,20,1012,3542,민영,자치,1997,582-5443,35.8595615,128.51838,대구광역시 달서구 이곡동
1503,1503,선원로23북길51-15,초원 그랜드빌,1,9,16,56,민영,임의,2002,　,35.8606708,128.5021043,대구광역시 달서구 용산동
1504,1504,성당로19,성당클래식명가,1,10,42,126,민영,임의,2017,　,35.8391411,128.5584365,대구광역시 달서구 이곡동
1505,1505,성당로187,한마음청소년임대,2,5,100,350,시,자치,1985,651-4390,35.8500914,128.57030590000002,대구광역시 달서구 성당동
1506,1506,성당로231,서남,1,5,16,56,민영,임의,1979,627-1456,35.8530025,128.57356399999998,대구광역시 달서구 성당동
1507,1507,성당로33길16,성당에덴,1,15,246,861,민영,자치,1995,653-9226,35.8490951,128.5692238,대구광역시 달서구 두류동
1508,1508,성당로33길40,대경,2,5,38,133,민영,임의,1980,627-3027,35.8504621,128.5689181,대구광역시 달서구 성당동
1509,1509,성당로35길35,성지,1,5,49,172,민영,임의,1980,624-9076,35.8503134,128.5692912,대구광역시 달서구 성당동
1510,1510,성당로35길40,교직원,3,5,54,189,도시 공사,자치,1979,627-5208,35.8509629,128.56993020000002,대구광역시 달서구 성당동
1511,1511,성서동로350,평화타운,6,15,579,2027,민영,자치,1994,584-0718,35.8516974,128.5165254,대구광역시 달서구 성당동
1512,1512,성서동로355-20,성서2차 화성,4,20,365,1278,민영,자치,1997,581-4940,35.8531924,128.5134263,대구광역시 달서구 용산동
1513,1513,성서동로355-27,성서주공 4단지,6,20,570,1995,주공,자치,1996,584-5493,35.8517534,128.5124848,대구광역시 달서구 이곡동
1514,1514,성서로76길14,스마트하우스3,1,6,22,22,민영,임의,2015,　,35.8504189,128.5083744,대구광역시 달서구 이곡동
1515,1515,성서서로316,대백창신한라,6,15,876,3066,민영,자치,1994,581-7867,35.8530975,128.5008896,대구광역시 달서구 이곡동
1516,1516,성서서로330,청남타운,6,15,616,2156,민영,위탁,1994,581-2635,35.854699600000004,128.500996,대구광역시 달서구 이곡동
1517,1517,성지로11,영남우방 1차,4,19,836,2926,민영,위탁,1997,582-7390,35.854304600000006,128.5168069,대구광역시 달서구 이곡동
1518,1518,성지로12,성서7주공,11,18,794,2779,주공,위탁,1997,586-1308,35.8530823,128.51682549999998,대구광역시 달서구 용산동
1519,1519,성지로35,성서6-1주공(금빛마을),7,20,570,1592,주공,위탁,1997,586-1307,35.854408299999996,128.5197194,대구광역시 달서구 용산동
1520,1520,성지로35,성서6주공,11,20,1034,3619,주공,위탁,1997,586-1307,35.854408299999996,128.5197194,대구광역시 달서구 용산동
1521,1521,성지로42,성서8주공,9,18,693,2426,주공,위탁,1997,586-1309,35.8530316,128.5202152,대구광역시 달서구 용산동
1522,1522,성지로75,성서청구,5,20,940,3290,민영,자치,1997,582-4394,35.85618040000001,128.520124,대구광역시 달서구 용산동
1523,1523,송현로72,코리아 아파트,1,9,18,63,민영,임의,2002,　,35.824146899999995,128.54503640000001,대구광역시 달서구 용산동
1524,1524,송현로103,송현우방,2,15,177,620,민영,자치,1992,631-9855,35.8262961,128.5435459,대구광역시 달서구 송현동
1525,1525,송현로103-8,송현화정아파트,1,10,36,126,민영,임의,2003,635-6476,35.8266053,128.5429393,대구광역시 달서구 송현동
1526,1526,송현로113,본동주공,8,15,1234,4319,주공,위탁,1992,634-2358,35.8279186,128.5433235,대구광역시 달서구 송현동
1527,1527,송현로161,송현,3,5,80,280,민영,자치,1980,631-8658,35.8315836,128.54427379999998,대구광역시 달서구 송현동
1528,1528,송현로7길10,상인화성파크드림,27,28,2420,8470,민영,위탁,2010,638-9659,35.8215932,128.5454915,대구광역시 달서구 송현동
1529,1529,송현로7길41,월촌보성화성타운,4,20,452,1582,민영,자치,1999,644-3741,35.81888,128.5477117,대구광역시 달서구 상인동
1530,1530,송현로10길9,송현동 아파트,1,7,12,42,민영,임의,2003,　,35.8230614,128.5474726,대구광역시 달서구 상인동
1531,1531,송현로16길43,월성,8,5,450,1575,민영,자치,1981,622-1719,35.825855499999996,128.5447105,대구광역시 달서구 송현동
1532,1532,송현로25길74,성한,1,5,20,70,민영,위탁,1980,634-3833,35.8320893,128.54404590000001,대구광역시 달서구 송현동
1533,1533,신당로55,성서주공 2단지,10,15,1412,4942,주공,자치,1995,583-5175,35.854749600000005,128.49785649999998,대구광역시 달서구 송현동
1534,1534,신당로55,성서주공 3단지,5,15,835,2923,주공,위탁,1995,582-4088,35.854749600000005,128.49785649999998,대구광역시 달서구 신당동
1535,1535,신당로56,성서주공 1단지,13,15,1877,6570,주공,위탁,1995,581-7150,35.8527016,128.4979101,대구광역시 달서구 신당동
1536,1536,야외음악당로45,성당테마타운,1,7,33,116,민영,임의,2003,　,35.8412983,128.5527121,대구광역시 달서구 신당동
1537,1537,야외음악당로7길14,세신남부,2,5,48,168,민영,임의,1980,627-7349,35.8402217,128.5518246,대구광역시 달서구 성당동
1538,1538,야외음악당로39길54,삼정 그린빌,10,22,1208,4228,민영,자치,2002,656-3366,35.8550196,128.5553404,대구광역시 달서구 성당동
1539,1539,야외음악당로39서길45,신내당 상가,1,5,44,154,민영,자치,1980,652-8883,35.8530691,128.5522147,대구광역시 달서구 두류동
1540,1540,야외음악당로47길60,내당보성,2,5,188,658,민영,자치,1983,621-2201,35.8575453,128.5603404,대구광역시 달서구 두류동
1541,1541,야외음악당로47길60,대림대흥대주,3,5,132,462,민영,자치,1981,654-3296,35.8575453,128.5603404,대구광역시 달서구 두류동
1542,1542,와룡로33,조은 아트빌,1,9,28,84,민영,임의,2016,　,35.84747249999999,128.5336729,대구광역시 달서구 두류동
1543,1543,와룡로33-1,청림 팔레스,1,10,14,49,민영,임의,2003,　,35.8357843,128.53631629999998,대구광역시 달서구 본동
1544,1544,와룡로67,유림노르웨이 숲,1,29,172,602,민영,위탁,2008,522-1473,35.838731700000004,128.5363151,대구광역시 달서구 본동
1545,1545,와룡로108,우성,1,5,26,91,민영,임의,1990,475-5869,35.8423317,128.5374861,대구광역시 달서구 본리동
1546,1546,와룡로169,월드마크웨스트엔드,7,45,994,3479,민영,자치,2010,521-9662,35.848290999999996,128.53592659999998,대구광역시 달서구 본리동
1547,1547,송현로103,송현우방,2,15,177,620,민영,자치,1992,631-9855,35.8262961,128.5435459,대구광역시 달서구 감삼동
1548,1548,송현로103-8,송현화정아파트,1,10,36,126,민영,임의,2003,635-6476,35.8266053,128.5429393,대구광역시 달서구 감삼동
1549,1549,송현로113,본동주공,8,15,1234,4319,주공,위탁,1992,634-2358,35.8279186,128.5433235,대구광역시 달서구 송현동
1550,1550,송현로161,송현,3,5,80,280,민영,자치,1980,631-8658,35.8315836,128.54427379999998,대구광역시 달서구 송현동
1551,1551,송현로7길10,상인화성파크드림,27,28,2420,8470,민영,위탁,2010,638-9659,35.8215932,128.5454915,대구광역시 달서구 송현동
1552,1552,송현로7길41,월촌보성화성타운,4,20,452,1582,민영,자치,1999,644-3741,35.81888,128.5477117,대구광역시 달서구 상인동
1553,1553,송현로10길9,송현동 아파트,1,7,12,42,민영,임의,2003,　,35.8230614,128.5474726,대구광역시 달서구 상인동
1554,1554,송현로16길43,월성,8,5,450,1575,민영,자치,1981,622-1719,35.825855499999996,128.5447105,대구광역시 달서구 송현동
1555,1555,송현로25길74,성한,1,5,20,70,민영,위탁,1980,634-3833,35.8320893,128.54404590000001,대구광역시 달서구 송현동
1556,1556,신당로55,성서주공 2단지,10,15,1412,4942,주공,자치,1995,583-5175,35.854749600000005,128.49785649999998,대구광역시 달서구 송현동
1557,1557,신당로55,성서주공 3단지,5,15,835,2923,주공,위탁,1995,582-4088,35.854749600000005,128.49785649999998,대구광역시 달서구 신당동
1558,1558,신당로56,성서주공 1단지,13,15,1877,6570,주공,위탁,1995,581-7150,35.8527016,128.4979101,대구광역시 달서구 신당동
1559,1559,야외음악당로45,성당테마타운,1,7,33,116,민영,임의,2003,　,35.8412983,128.5527121,대구광역시 달서구 신당동
1560,1560,야외음악당로7길14,세신남부,2,5,48,168,민영,임의,1980,627-7349,35.8402217,128.5518246,대구광역시 달서구 성당동
1561,1561,야외음악당로39길54,삼정 그린빌,10,22,1208,4228,민영,자치,2002,656-3366,35.8550196,128.5553404,대구광역시 달서구 성당동
1562,1562,야외음악당로39서길45,신내당 상가,1,5,44,154,민영,자치,1980,652-8883,35.8530691,128.5522147,대구광역시 달서구 두류동
1563,1563,야외음악당로47길60,내당보성,2,5,188,658,민영,자치,1983,621-2201,35.8575453,128.5603404,대구광역시 달서구 두류동
1564,1564,야외음악당로47길60,대림대흥대주,3,5,132,462,민영,자치,1981,654-3296,35.8575453,128.5603404,대구광역시 달서구 두류동
1565,1565,와룡로33,조은 아트빌,1,9,28,84,민영,임의,2016,　,35.84747249999999,128.5336729,대구광역시 달서구 두류동
1566,1566,와룡로33-1,청림 팔레스,1,10,14,49,민영,임의,2003,　,35.8357843,128.53631629999998,대구광역시 달서구 본동
1567,1567,와룡로67,유림노르웨이 숲,1,29,172,602,민영,위탁,2008,522-1473,35.838731700000004,128.5363151,대구광역시 달서구 본동
1568,1568,와룡로108,우성,1,5,26,91,민영,임의,1990,475-5869,35.8423317,128.5374861,대구광역시 달서구 본리동
1569,1569,와룡로169,월드마크웨스트엔드,7,45,994,3479,민영,자치,2010,521-9662,35.848290999999996,128.53592659999998,대구광역시 달서구 본리동
1570,1570,와룡로5길23,D대운 팰리스,1,10,14,42,민영,임의,2013,　,35.8347564,128.5356021,대구광역시 달서구 감삼동
1571,1571,와룡로5길38,목화미르하이츠A동,1,10,18,63,민영,임의,2003,　,35.8351895,128.5346807,대구광역시 달서구 본동
1572,1572,와룡로5길42,목화미르하이츠B동,1,10,18,63,민영,임의,2003,　,35.8351807,128.5344482,대구광역시 달서구 본동
1573,1573,와룡로9길37,미소시티,1,9,28,28,민영,임의,2016,　,35.8364961,128.5332337,대구광역시 달서구 본동
1574,1574,와룡로9길41,행복시티,1,9,29,29,민영,임의,2016,　,35.836546000000006,128.5344851,대구광역시 달서구 본동
1575,1575,와룡로9길59,한우아파트,2,5,180,630,민영,자치,1983,628-4236,35.8363529,128.5331123,대구광역시 달서구 본동
1576,1576,와룡로9길74,앤타레스빌,1,7,12,42,민영,임의,2002,　,35.836775,128.5326436,대구광역시 달서구 본동
1577,1577,와룡로9길78,마드리드,1,10,16,48,민영,임의,2013,　,35.836731,128.5323976,대구광역시 달서구 본동
1578,1578,와룡로9길96,화정리치빌,1,7,36,126,민영,임의,2002,　,35.8366967,128.5314067,대구광역시 달서구 본동
1579,1579,와룡로10길14,대영(가),1,5,50,175,민영,자치,1980,628-0974,35.8365004,128.5382416,대구광역시 달서구 본동
1580,1580,와룡로10길43,명성로즈빌,1,6,12,42,민영,임의,2002,　,35.83672800000001,128.5395437,대구광역시 달서구 본동
1581,1581,와룡로10길48,유림,1,5,20,70,민영,임의,1980,623-0486,35.8364332,128.53977079999999,대구광역시 달서구 본동
1582,1582,와룡로10길101,송이(가),1,5,20,70,민영,임의,1980,652-6098,35.8366597,128.5425153,대구광역시 달서구 본동
1583,1583,와룡로10길101,송이(나),1,5,50,175,민영,임의,1980,621-4525,35.8366597,128.5425153,대구광역시 달서구 본동
1584,1584,와룡로13길15,이엠누리채,1,10,16,48,민영,임의,2014,　,35.8380223,128.535914,대구광역시 달서구 본동
1585,1585,와룡로14길20,대일,1,5,50,175,민영,임의,1981,652-5040,35.8381221,128.538599,대구광역시 달서구 본리동
1586,1586,와룡로14길35,다온빌,1,7,10,30,민영,임의,2000,　,35.8384081,128.5391344,대구광역시 달서구 본리동
1587,1587,와룡로14길53,한신공영,5,5,240,840,민영,자치,1985,526-9876,35.8383216,128.54054409999998,대구광역시 달서구 본리동
1588,1588,와룡로14길70,대영(나),1,5,40,140,민영,임의,1980,475-5274,35.8380685,128.5406874,대구광역시 달서구 본리동
1589,1589,와룡로15길86,현대백조,14,5,670,2345,민영,자치,1989,521-6253,35.8408917,128.5321641,대구광역시 달서구 본리동
1590,1590,와룡로16길17,퀸즈드림,1,13,21,63,민영,임의,2015,　,35.8394045,128.5382424,대구광역시 달서구 본리동
1591,1591,와룡로16길27-3,펠리체,1,10,29,29,민영,임의,2016,　,35.8393421,128.5388762,대구광역시 달서구 본리동
1592,1592,와룡로16길27-7,아델하임,1,9,28,84,민영,임의,2016,　,35.8393421,128.5388762,대구광역시 달서구 본리동
1593,1593,와룡로16길27-18,도담도담채,2,13,22,66,민영,임의,2015,　,35.839966499999996,128.538938,대구광역시 달서구 본리동
1594,1594,와룡로17길9,신화오피스,1,9,25,25,민영,임의,2016,　,35.8404269,128.5349357,대구광역시 달서구 본리동
1595,1595,와룡로53길40,죽전그린빌,9,15,494,1729,주공,위탁,2003,521-1743,35.8573107,128.5350972,대구광역시 달서구 본리동
1596,1596,용산로88,장기주공,5,15,705,2468,주공,위탁,2005,561-1214,35.845718,128.531603,대구광역시 달서구 죽전동
1597,1597,용산로160,우방죽전타운,8,20,792,2772,민영,자치,1997,581-4459,35.851170200000006,128.5311932,대구광역시 달서구 죽전동
1598,1598,용산로174,용산우방,4,20,334,1169,민영,자치,1997,563-7716,35.8533453,128.5311391,대구광역시 달서구 장기동
1599,1599,용산로253,용산현대우방타운,4,20,496,1736,민영,자치,1999,521-4338,35.8596567,128.52963219999998,대구광역시 달서구 장기동
1600,1600,용산로254,용산블루빌,6,15,584,2044,민영,자치,2000,525-2494,35.8596259,128.5317036,대구광역시 달서구 장기동
1601,1601,용산로259,용산파크타운,10,20,802,2807,도시 공사,위탁,2000,525-0141,35.8608583,128.52898359999998,대구광역시 달서구 용산동
1602,1602,용산로266,용산영남,3,18,352,1232,민영,자치,1998,521-6697,35.86105,128.5325159,대구광역시 달서구 용산동
1603,1603,용산로12길86,대호시티,2,9,58,58,민영,임의,2017,　,35.8424544,128.5354457,대구광역시 달서구 용산동
1604,1604,용산로12길88,엠코시티,1,9,29,29,민영,임의,2016,　,35.8425643,128.5333921,대구광역시 달서구 장기동
1605,1605,용산로14길53,태영타운,1,9,16,56,민영,임의,2004,　,35.843150200000004,128.5338452,대구광역시 달서구 장기동
1606,1606,용산서로9,용산2차 세광태왕,6,18,564,1974,민영,자치,1999,521-2922,35.8569029,128.5296991,대구광역시 달서구 장기동
1607,1607,용산서로21,용산태왕미진,6,17,544,1904,민영,자치,1998,521-7078,35.85688409999999,128.5280294,대구광역시 달서구 장기동
1608,1608,용산서로22,용산청구타운,4,17,282,987,민영,자치,1999,521-3861,35.858156799999996,128.5282283,대구광역시 달서구 용산동
1609,1609,용산서로37,용산보성,4,15,345,1208,민영,자치,1999,553-7164,35.8570136,128.5264503,대구광역시 달서구 용산동
1610,1610,용산서로38,용산2차 우방타운,3,17,379,1327,민영,자치,1999,522-3698,35.8579997,128.52663619999998,대구광역시 달서구 용산동
1611,1611,용산큰못길30,용산2차 서한화성,6,18,492,1722,민영,자치,1999,521-9646,35.859653,128.5282149,대구광역시 달서구 용산동
1612,1612,월곡로112,은행,3,15,430,1505,도시 공사,위탁,1993,637-7993,35.8075359,128.55046090000002,대구광역시 달서구 용산동
1613,1613,월곡로171,상인동화아이위시,3,19,380,1330,민영,위탁,1994,637-3532,35.81063579999999,128.5454675,대구광역시 달서구 상인동
1614,1614,월곡로291,상인중석,1,20,166,581,민영,자치,1997,637-6935,35.8194829,128.5363394,대구광역시 달서구 상인동
1615,1615,월곡로320,보성은하,10,24,1521,5324,민영,자치,1994,634-9421,35.8225367,128.5352953,대구광역시 달서구 상인동
